Species.x,com1,class,n.patches,total.area,prop.landscape,patch.density,total.edge,edge.density,landscape.shape.index,largest.patch.index,mean.patch.area,sd.patch.area,min.patch.area,max.patch.area,perimeter.area.frac.dim,mean.perim.area.ratio,sd.perim.area.ratio,min.perim.area.ratio,max.perim.area.ratio,mean.shape.index,sd.shape.index,min.shape.index,max.shape.index,mean.frac.dim.index,sd.frac.dim.index,min.frac.dim.index,max.frac.dim.index,total.core.area,prop.landscape.core,mean.patch.core.area,sd.patch.core.area,min.patch.core.area,max.patch.core.area,prop.like.adjacencies,aggregation.index,lanscape.division.index,splitting.index,effective.mesh.size,patch.cohesion.index,OccProb,Model,Species.y,ncells,min.long,max.long,min.lat,max.lat,median.long,median.lat,biomes,Method,maxBiome,percent_maxBiome,Ncells,rwidth,nwidth,C_geo,PC_geo,synonyms,li_form_B.x,reprod_B.x,strategy,poll_vect_B.x,canopy_height,dispersal,leaf_size,dispersal_morphology,growth_form,releasing_height,sbank,seed_mass,seed_number_per_shoot,woodiness,inflorescence_fr,sex_reprod_fr,poll_vect_fr,fruit_type_fr,dissemination_fr,li_form_fr,li_form_B.y,reprod_B.y,poll_vect_B.y,bud_bank_seasonality_soil
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-ESM70_bin,1,37,4132500,0.264564661,2.37e-6,66400,0.00425096,8.097560976,0.222631242,111689.1892,569385.0405,2500,3477500,0.032135389,0.05513375,0.020380206,0.012163911,0.08,1.346126126,0.812483433,1,5.64,1.044932529,0.058288736,1,1.230428384,1650000,0.105633803,44594.59459,267890.754,0,1630000,0.665491184,81.94789082,0.950272512,20.10960228,776743.3579,9.581718284,NA,ESM70_bin,Fumaria_ragusina_ssp_wirtgenii,1446,-23.56580717,55.83283334,34.98148933,70.0661894,7.997466137,45.35650157,"c(12, 4, 5, 6, 11, 8, 13)",ESM70_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria officinalis subsp. ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-ESM70_bin,1,37,4132500,0.264564661,2.37e-6,66400,0.00425096,8.097560976,0.222631242,111689.1892,569385.0405,2500,3477500,0.032135389,0.05513375,0.020380206,0.012163911,0.08,1.346126126,0.812483433,1,5.64,1.044932529,0.058288736,1,1.230428384,1650000,0.105633803,44594.59459,267890.754,0,1630000,0.665491184,81.94789082,0.950272512,20.10960228,776743.3579,9.581718284,NA,ESM70_bin,Fumaria_ragusina_ssp_wirtgenii,1446,-23.56580717,55.83283334,34.98148933,70.0661894,7.997466137,45.35650157,"c(12, 4, 5, 6, 11, 8, 13)",ESM70_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-ESM70_bin,1,37,4132500,0.264564661,2.37e-6,66400,0.00425096,8.097560976,0.222631242,111689.1892,569385.0405,2500,3477500,0.032135389,0.05513375,0.020380206,0.012163911,0.08,1.346126126,0.812483433,1,5.64,1.044932529,0.058288736,1,1.230428384,1650000,0.105633803,44594.59459,267890.754,0,1630000,0.665491184,81.94789082,0.950272512,20.10960228,776743.3579,9.581718284,NA,ESM70_bin,Fumaria_ragusina_ssp_wirtgenii,1446,-23.56580717,55.83283334,34.98148933,70.0661894,7.997466137,45.35650157,"c(12, 4, 5, 6, 11, 8, 13)",ESM70_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria ragusina ssp wirtgenii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-occurrence,1,43,600000,1,7.17e-5,27400,0.045666667,8.838709677,0.166666667,13953.48837,20135.20193,2500,100000,0.091330757,0.061800475,0.016436226,0.031111111,0.08,1.281973195,0.427544999,1,2.692307692,1.047123718,0.056986572,1,1.176803221,5000,0.008333333,116.2790698,762.4928517,0,5000,0.273209549,45.87973274,0.929444444,14.17322835,42333.33333,7.163455498,NA,occurrence,Fumaria_ragusina_ssp_wirtgenii,215,-9.29,22.49,36.78,58.4,0.385,47.62,"c(4, 12, 5)",occurrence,Temperate Broadleaf and Mixed Forests,50.45045045,214,883,1877,0.176365211,0.0098101,Fumaria officinalis subsp. ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-occurrence,1,43,600000,1,7.17e-5,27400,0.045666667,8.838709677,0.166666667,13953.48837,20135.20193,2500,100000,0.091330757,0.061800475,0.016436226,0.031111111,0.08,1.281973195,0.427544999,1,2.692307692,1.047123718,0.056986572,1,1.176803221,5000,0.008333333,116.2790698,762.4928517,0,5000,0.273209549,45.87973274,0.929444444,14.17322835,42333.33333,7.163455498,NA,occurrence,Fumaria_ragusina_ssp_wirtgenii,215,-9.29,22.49,36.78,58.4,0.385,47.62,"c(4, 12, 5)",occurrence,Temperate Broadleaf and Mixed Forests,50.45045045,214,883,1877,0.176365211,0.0098101,Fumaria ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-occurrence,1,43,600000,1,7.17e-5,27400,0.045666667,8.838709677,0.166666667,13953.48837,20135.20193,2500,100000,0.091330757,0.061800475,0.016436226,0.031111111,0.08,1.281973195,0.427544999,1,2.692307692,1.047123718,0.056986572,1,1.176803221,5000,0.008333333,116.2790698,762.4928517,0,5000,0.273209549,45.87973274,0.929444444,14.17322835,42333.33333,7.163455498,NA,occurrence,Fumaria_ragusina_ssp_wirtgenii,215,-9.29,22.49,36.78,58.4,0.385,47.62,"c(4, 12, 5)",occurrence,Temperate Broadleaf and Mixed Forests,50.45045045,214,883,1877,0.176365211,0.0098101,Fumaria ragusina ssp wirtgenii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-SDM_bin,1,19,2740000,0.175416133,1.22e-6,39300,0.002516005,5.865671642,0.142925736,144210.5263,507144.1367,2500,2232500,0.028686044,0.051033605,0.021674093,0.00980963,0.08,1.520845675,0.677644986,1,3.65,1.070615934,0.059403828,1,1.177667952,1265000,0.080985915,66578.94737,283004.9697,0,1235000,0.695938104,84.65882353,0.979405855,48.55749157,321680.5378,9.504629556,NA,SDM_bin,Fumaria_ragusina_ssp_wirtgenii,961,-10.10661786,33.31435462,35.89333027,59.29510638,1.276607788,44.01736407,"c(12, 4, 5)",SDM_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria officinalis subsp. ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-SDM_bin,1,19,2740000,0.175416133,1.22e-6,39300,0.002516005,5.865671642,0.142925736,144210.5263,507144.1367,2500,2232500,0.028686044,0.051033605,0.021674093,0.00980963,0.08,1.520845675,0.677644986,1,3.65,1.070615934,0.059403828,1,1.177667952,1265000,0.080985915,66578.94737,283004.9697,0,1235000,0.695938104,84.65882353,0.979405855,48.55749157,321680.5378,9.504629556,NA,SDM_bin,Fumaria_ragusina_ssp_wirtgenii,961,-10.10661786,33.31435462,35.89333027,59.29510638,1.276607788,44.01736407,"c(12, 4, 5)",SDM_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-SDM_bin,1,19,2740000,0.175416133,1.22e-6,39300,0.002516005,5.865671642,0.142925736,144210.5263,507144.1367,2500,2232500,0.028686044,0.051033605,0.021674093,0.00980963,0.08,1.520845675,0.677644986,1,3.65,1.070615934,0.059403828,1,1.177667952,1265000,0.080985915,66578.94737,283004.9697,0,1235000,0.695938104,84.65882353,0.979405855,48.55749157,321680.5378,9.504629556,NA,SDM_bin,Fumaria_ragusina_ssp_wirtgenii,961,-10.10661786,33.31435462,35.89333027,59.29510638,1.276607788,44.01736407,"c(12, 4, 5)",SDM_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria ragusina ssp wirtgenii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-SDM70_bin,1,18,2745000,0.175736236,1.15e-6,42800,0.002740077,6.388059701,0.141645327,152500,516605.863,2500,2212500,0.031183898,0.047366802,0.020149236,0.011615819,0.08,1.558192303,0.80190512,1,4.283333333,1.072646563,0.063785145,1,1.200297299,1057500,0.067701665,58750,237635.7971,0,1010000,0.673780488,83.04368248,0.979688865,49.23407862,317259.9232,9.499915663,NA,SDM70_bin,Fumaria_ragusina_ssp_wirtgenii,952,-10.10661786,29.09050023,35.89333027,66.46977208,1.329349037,44.68540466,"c(12, 4, 5)",SDM70_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria officinalis subsp. ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-SDM70_bin,1,18,2745000,0.175736236,1.15e-6,42800,0.002740077,6.388059701,0.141645327,152500,516605.863,2500,2212500,0.031183898,0.047366802,0.020149236,0.011615819,0.08,1.558192303,0.80190512,1,4.283333333,1.072646563,0.063785145,1,1.200297299,1057500,0.067701665,58750,237635.7971,0,1010000,0.673780488,83.04368248,0.979688865,49.23407862,317259.9232,9.499915663,NA,SDM70_bin,Fumaria_ragusina_ssp_wirtgenii,952,-10.10661786,29.09050023,35.89333027,66.46977208,1.329349037,44.68540466,"c(12, 4, 5)",SDM70_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria ragusina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fumaria_ragusina_ssp_wirtgenii,Fumaria_ragusina_ssp_wirtgenii-SDM70_bin,1,18,2745000,0.175736236,1.15e-6,42800,0.002740077,6.388059701,0.141645327,152500,516605.863,2500,2212500,0.031183898,0.047366802,0.020149236,0.011615819,0.08,1.558192303,0.80190512,1,4.283333333,1.072646563,0.063785145,1,1.200297299,1057500,0.067701665,58750,237635.7971,0,1010000,0.673780488,83.04368248,0.979688865,49.23407862,317259.9232,9.499915663,NA,SDM70_bin,Fumaria_ragusina_ssp_wirtgenii,952,-10.10661786,29.09050023,35.89333027,66.46977208,1.329349037,44.68540466,"c(12, 4, 5)",SDM70_bin,NA,NA,214,883,1877,0.176365211,0.0098101,Fumaria ragusina ssp wirtgenii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_hispidum,Geum_hispidum-ESM_bin,1,17,797500,0.051056338,1.09e-6,19900,0.001274008,5.527777778,0.026408451,46911.76471,106659.2464,2500,412500,0.049905512,0.054262456,0.021136601,0.019636364,0.08,1.315043264,0.600715889,1,3.115384615,1.047059619,0.054245386,1,1.177622582,125000,0.008002561,7352.941176,21368.6136,0,85000,0.524492234,72.92358804,0.999100634,1111.8945,14048.09539,8.924181022,NA,ESM_bin,Geum_hispidum,289,-8.699183385,42.27114188,37.27112377,60.1923849,4.571495309,42.67367812,"c(12, 4, 5, 6)",ESM_bin,NA,NA,55,323,784,0.338173488,0.01156198,Geum hispidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,heri,NA,NA,NA,NA
Geum_hispidum,Geum_hispidum-ESM70_bin,1,22,297500,0.019046095,1.41e-6,12500,8.00256e-4,5.681818182,0.008162612,13522.72727,26855.64465,2500,127500,0.084030661,0.064649287,0.01708944,0.02745098,0.08,1.222348485,0.339422424,1,2.333333333,1.043589269,0.051287401,1,1.152483472,20000,0.00128041,909.0909091,3322.493196,0,15000,0.311294766,52.31481481,0.999921435,12728.23737,1227.192702,8.069491631,NA,ESM70_bin,Geum_hispidum,107,-8.071155564,23.71126514,40.39323203,57.94889642,0.880067426,44.47426767,"c(4, 12, 5)",ESM70_bin,NA,NA,55,323,784,0.338173488,0.01156198,Geum hispidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,heri,NA,NA,NA,NA
Geum_hispidum,Geum_hispidum-occurrence,1,10,157500,1,6.35e-5,5900,0.037460317,3.6875,0.26984127,15750,15277.52525,2500,42500,0.074918092,0.050875668,0.016769531,0.023529412,0.08,1.16218254,0.2542028,1,1.625,1.039549489,0.034457903,1,1.102001778,5000,0.031746032,500,1581.13883,0,5000,0.362162162,60.90909091,0.81531872,5.41473397,29087.30159,6.29036417,NA,occurrence,Geum_hispidum,55,-6.89,24.28,39.96,58.85,-0.29,42.22,"c(4, 12)",occurrence,"Mediterranean Forests, Woodlands and Scrub",54.54545455,55,323,784,0.338173488,0.01156198,Geum hispidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,heri,NA,NA,NA,NA
Geum_hispidum,Geum_hispidum-SDM_bin,1,9,230000,0.014724712,5.76e-7,7100,4.54545e-4,3.55,0.006722151,25555.55556,35833.33333,2500,105000,0.061737951,0.053071568,0.022031255,0.022857143,0.08,1.213105413,0.455459331,1,2.384615385,1.035010941,0.048047271,1,1.150843567,12500,8.00256e-4,1388.888889,2825.970826,0,7500,0.443137255,68.90243902,0.999933807,15107.39319,1033.930858,8.01381039,NA,SDM_bin,Geum_hispidum,85,-6.894949314,24.29723563,37.7190721,59.76183441,-0.937622184,42.22344203,"c(12, 4, 11)",SDM_bin,NA,NA,55,323,784,0.338173488,0.01156198,Geum hispidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,heri,NA,NA,NA,NA
Geum_hispidum,Geum_hispidum-SDM70_bin,1,5,82500,0.00528169,3.2e-7,3000,1.92061e-4,2.5,0.001600512,16500,9617.692031,5000,25000,0.072724834,0.042466667,0.013232116,0.032,0.06,1.09047619,0.083163091,1,1.166666667,1.036383908,0.013884569,1.013828856,1.046412635,0,0,0,0,0,0,0.375,66.66666667,0.999992904,140929.6173,110.8354673,6.527451474,NA,SDM70_bin,Geum_hispidum,22,-6.288734861,27.6720398,42.1936411,70.52853105,8.041709518,61.33300396,"c(12, 4, 11)",SDM70_bin,NA,NA,55,323,784,0.338173488,0.01156198,Geum hispidum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,heri,NA,NA,NA,NA
Geum_molle,Geum_molle-ESM_bin,1,14,762500,0.048815621,8.96e-7,19200,0.001229193,5.485714286,0.021606914,54464.28571,97793.83028,2500,337500,0.050360314,0.049755742,0.02009415,0.014814815,0.08,1.451338741,0.589430199,1,2.888888889,1.066566563,0.057409223,1,1.174844645,142500,0.009122919,10178.57143,34003.17131,0,127500,0.521197007,72.69565217,0.999320218,1471.059426,10618.19782,8.825853886,NA,ESM_bin,Geum_molle,281,-8.103835642,41.72885911,36.7940004,46.69180193,15.29471141,42.67367812,"c(4, 12, 5)",ESM_bin,NA,NA,65,117,840,0.232517483,0.062513574,Geum molle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_molle,Geum_molle-ESM70_bin,1,14,385000,0.024647887,8.96e-7,12800,8.19462e-4,5.12,0.008642766,27500,41312.59819,2500,135000,0.066492541,0.055595072,0.019468544,0.022222222,0.08,1.335714286,0.478461617,1,2.25,1.057295913,0.055299183,1,1.147925877,22500,0.001440461,1607.142857,5335.579312,0,20000,0.412844037,63.60424028,0.999865668,7444.222731,2098.271447,8.237297819,NA,ESM70_bin,Geum_molle,140,-6.271140891,41.16667823,39.96579142,51.67522596,13.3833956,43.56733891,"c(4, 12, 5)",ESM70_bin,NA,NA,65,117,840,0.232517483,0.062513574,Geum molle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_molle,Geum_molle-occurrence,1,4,160000,1,2.5e-5,5400,0.03375,3.375,0.828125,40000,61981.17994,2500,132500,0.067499532,0.053548967,0.020702119,0.029433962,0.08,1.525,0.754431353,1,2.6,1.077010552,0.075392952,1,1.167074831,15000,0.09375,3750,7500,0,15000,0.406593407,66.66666667,0.299804688,1.428172943,112031.25,7.466449834,NA,occurrence,Geum_molle,65,13.47,25.51,39.07,44.02,20.08,42.23,"c(4, 12)",occurrence,Temperate Broadleaf and Mixed Forests,76.92307692,65,117,840,0.232517483,0.062513574,Geum molle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_molle,Geum_molle-SDM_bin,1,25,882500,0.056498079,1.6e-6,23300,0.001491677,6.131578947,0.026888604,35300,97230.71788,2500,420000,0.052803821,0.0606,0.019620492,0.014761905,0.08,1.261315351,0.591351374,1,3.636363636,1.038187032,0.053318556,1,1.212019176,160000,0.010243278,6400,30474.37448,0,152500,0.50372737,70.80838323,0.998942376,945.5156345,16520.08643,8.981778094,NA,SDM_bin,Geum_molle,318,-7.526652187,47.71995989,34.99249553,48.51549133,16.50006574,42.67367812,"c(12, 4, 5, 8)",SDM_bin,NA,NA,65,117,840,0.232517483,0.062513574,Geum molle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_molle,Geum_molle-SDM70_bin,1,27,1920000,0.122919334,1.73e-6,44800,0.002868118,8,0.099391805,71111.11111,296734.0927,2500,1552500,0.046666464,0.057949247,0.019712318,0.019388084,0.08,1.360611631,0.98577739,1,6.02,1.042330148,0.062382496,1,1.252297436,335000,0.021446863,12407.40741,61540.64277,0,320000,0.548387097,73.51351351,0.990057305,100.5763517,155304.8976,9.427498389,NA,SDM70_bin,Geum_molle,672,-8.121733763,47.71995989,34.99249553,64.69857364,14.66579767,43.55728672,"c(12, 4, 5, 11, 6, 98, 8)",SDM70_bin,NA,NA,65,117,840,0.232517483,0.062513574,Geum molle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_montanum,Geum_montanum-ESM_bin,1,18,1150000,0.07362356,1.15e-6,25200,0.001613316,5.860465116,0.05265685,63888.88889,191532.5618,2500,822500,0.043825811,0.053962615,0.022268479,0.017264438,0.08,1.349103866,0.670447895,1,3.837837838,1.050570039,0.053355988,1,1.200387754,215000,0.013764405,11944.44444,47002.4683,0,200000,0.56996587,76.16875713,0.997142799,349.9928634,44629.48143,9.223327701,NA,ESM_bin,Geum_montanum,418,-18.43538979,42.27114188,39.97170441,65.12432561,12.70102435,44.90675928,"c(6, 4, 12, 5)",ESM_bin,NA,NA,201,590,1257,0.105628165,0.135600609,Geum montanum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),se (selfing) [at failure of outcrossing] - in (insects) [the rule],0.14,ethelochor + meteorochor,NA,NA,Hemicryptophyte,0.225,transient,1.762,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,hces,H (Hemicryptophyte),sv (by seed and vegetatively),se (selfing) [at failure of outcrossing] - in (insects) [the rule],perennial
Geum_montanum,Geum_montanum-ESM_bin,1,18,1150000,0.07362356,1.15e-6,25200,0.001613316,5.860465116,0.05265685,63888.88889,191532.5618,2500,822500,0.043825811,0.053962615,0.022268479,0.017264438,0.08,1.349103866,0.670447895,1,3.837837838,1.050570039,0.053355988,1,1.200387754,215000,0.013764405,11944.44444,47002.4683,0,200000,0.56996587,76.16875713,0.997142799,349.9928634,44629.48143,9.223327701,NA,ESM_bin,Geum_montanum,418,-18.43538979,42.27114188,39.97170441,65.12432561,12.70102435,44.90675928,"c(6, 4, 12, 5)",ESM_bin,NA,NA,201,590,1257,0.105628165,0.135600609,Parageum montanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_montanum,Geum_montanum-ESM70_bin,1,30,750000,0.048015365,1.92e-6,24100,0.001542894,6.885714286,0.020166453,25000,57621.68533,2500,315000,0.06426547,0.05110052,0.015998419,0.020634921,0.08,1.245234645,0.418872244,1,2.826086957,1.04505514,0.045933861,1,1.167941801,67500,0.004321383,2250,11860.35849,0,65000,0.426872771,63.53982301,0.999528505,2120.911877,7364.756722,8.589406577,NA,ESM70_bin,Geum_montanum,261,-18.43538979,41.16667823,41.77316456,65.12432561,8.672819862,46.72418433,"c(6, 4, 12, 5, 11)",ESM70_bin,NA,NA,201,590,1257,0.105628165,0.135600609,Geum montanum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),se (selfing) [at failure of outcrossing] - in (insects) [the rule],0.14,ethelochor + meteorochor,NA,NA,Hemicryptophyte,0.225,transient,1.762,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,hces,H (Hemicryptophyte),sv (by seed and vegetatively),se (selfing) [at failure of outcrossing] - in (insects) [the rule],perennial
Geum_montanum,Geum_montanum-ESM70_bin,1,30,750000,0.048015365,1.92e-6,24100,0.001542894,6.885714286,0.020166453,25000,57621.68533,2500,315000,0.06426547,0.05110052,0.015998419,0.020634921,0.08,1.245234645,0.418872244,1,2.826086957,1.04505514,0.045933861,1,1.167941801,67500,0.004321383,2250,11860.35849,0,65000,0.426872771,63.53982301,0.999528505,2120.911877,7364.756722,8.589406577,NA,ESM70_bin,Geum_montanum,261,-18.43538979,41.16667823,41.77316456,65.12432561,8.672819862,46.72418433,"c(6, 4, 12, 5, 11)",ESM70_bin,NA,NA,201,590,1257,0.105628165,0.135600609,Parageum montanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_montanum,Geum_montanum-occurrence,1,18,540000,1,3.33e-5,16100,0.029814815,5.366666667,0.407407407,30000,54435.60686,2500,220000,0.05962873,0.055997524,0.022267758,0.016818182,0.08,1.324853801,0.477101157,1,2.583333333,1.049754977,0.053993322,1,1.172268678,57500,0.106481481,3194.444444,13552.87997,0,57500,0.456998314,67.41293532,0.771690672,4.380022531,123287.037,8.019049908,NA,occurrence,Geum_montanum,201,-4.54,27.32,40.87,51.66,12.67,45.79,"c(4, 12, 5)",occurrence,Temperate Broadleaf and Mixed Forests,45.77114428,201,590,1257,0.105628165,0.135600609,Geum montanum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),se (selfing) [at failure of outcrossing] - in (insects) [the rule],0.14,ethelochor + meteorochor,NA,NA,Hemicryptophyte,0.225,transient,1.762,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,hces,H (Hemicryptophyte),sv (by seed and vegetatively),se (selfing) [at failure of outcrossing] - in (insects) [the rule],perennial
Geum_montanum,Geum_montanum-occurrence,1,18,540000,1,3.33e-5,16100,0.029814815,5.366666667,0.407407407,30000,54435.60686,2500,220000,0.05962873,0.055997524,0.022267758,0.016818182,0.08,1.324853801,0.477101157,1,2.583333333,1.049754977,0.053993322,1,1.172268678,57500,0.106481481,3194.444444,13552.87997,0,57500,0.456998314,67.41293532,0.771690672,4.380022531,123287.037,8.019049908,NA,occurrence,Geum_montanum,201,-4.54,27.32,40.87,51.66,12.67,45.79,"c(4, 12, 5)",occurrence,Temperate Broadleaf and Mixed Forests,45.77114428,201,590,1257,0.105628165,0.135600609,Parageum montanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum_montanum,Geum_montanum-SDM_bin,1,9,1005000,0.064340589,5.76e-7,22800,0.001459667,5.56097561,0.055537772,111666.6667,284140.7002,2500,867500,0.045373044,0.053839875,0.023732927,0.020172911,0.08,1.629597141,1.182964236,1,4.605263158,1.06407623,0.079396827,1,1.226275792,157500,0.010083227,17500,48862.05071,0,147500,0.558139535,75.491481,0.996892783,321.8313905,48534.73111,9.299413915,NA,SDM_bin,Geum_montanum,366,-6.849263762,46.51448429,37.27112377,59.76183441,14.10071554,44.47426767,"c(4, 12, 5, 11, 6, 8)",SDM_bin,NA,NA,201,590,1257,0.105628165,0.135600609,Geum montanum,H (Hemicryptophyte),sv (by seed and vegetatively),csr (competitors/stress-tolerators/ruderals),se (selfing) [at failure of outcrossing] - in (insects) [the rule],0.14,ethelochor + meteorochor,NA,NA,Hemicryptophyte,0.225,transient,1.762,NA,NA,Helicoid cyme,Hermaphroditic,insect,achene,epizoochores,hces,H (Hemicryptophyte),sv (by seed and vegetatively),se (selfing) [at failure of outcrossing] - in (insects) [the rule],perennial
Geum_montanum,Geum_montanum-SDM_bin,1,9,1005000,0.064340589,5.76e-7,22800,0.001459667,5.56097561,0.055537772,111666.6667,284140.7002,2500,867500,0.045373044,0.053839875,0.023732927,0.020172911,0.08,1.629597141,1.182964236,1,4.605263158,1.06407623,0.079396827,1,1.226275792,157500,0.010083227,17500,48862.05071,0,147500,0.558139535,75.491481,0.996892783,321.8313905,48534.73111,9.299413915,NA,SDM_bin,Geum_montanum,366,-6.849263762,46.51448429,37.27112377,59.76183441,14.10071554,44.47426767,"c(4, 12, 5, 11, 6, 8)",SDM_bin,NA,NA,201,590,1257,0.105628165,0.135600609,Parageum montanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
